DASYLab - V 13.00.00
Worksheet name: 1702_SF_WG
Recording date     : 17-2-2025, 17:00:12
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:04,56;-0,07;-0,01;-0,01;
00:00:04,57;-0,12;-0,01;-0,02;
00:00:04,58;-0,02;-0,01;-0,01;
00:00:04,59;-0,02;-0,01;-0,02;
00:00:04,60;-0,12;-0,01;-0,02;
00:00:04,61;-0,12;-0,01;-0,01;
00:00:04,62;-0,12;-0,01;-0,02;
00:00:04,63;-0,12;-0,01;-0,01;
00:00:04,64;-0,12;-0,01;-0,02;
00:00:04,65;-0,03;-0,01;-0,02;
00:00:04,66;-0,12;-0,01;-0,02;
00:00:04,67;-0,02;-0,01;-0,02;
00:00:04,68;-0,10;-0,01;-0,02;
00:00:04,69;-0,05;-0,01;-0,02;
00:00:04,70;-0,09;-0,01;-0,02;
00:00:04,71;-0,12;-0,01;-0,02;
00:00:04,72;-0,10;-0,01;-0,02;
00:00:04,73;-0,03;-0,01;-0,01;
00:00:04,74;-0,11;-0,01;-0,02;
00:00:04,75;-0,08;-0,01;-0,02;
00:00:04,76;-0,09;-0,01;-0,02;
00:00:04,77;-0,10;-0,01;-0,02;
00:00:04,78;-0,12;-0,01;-0,02;
00:00:04,79;-0,04;-0,01;-0,02;
00:00:04,80;-0,07;-0,01;-0,02;
00:00:04,81;-0,12;-0,01;-0,02;
00:00:04,82;-0,02;-0,01;-0,02;
00:00:04,83;-0,03;-0,01;-0,02;
00:00:04,84;-0,08;-0,01;-0,02;
00:00:04,85;-0,05;-0,01;-0,02;
00:00:04,86;-0,05;-0,01;-0,02;
00:00:04,87;-0,10;-0,01;-0,02;
00:00:04,88;-0,08;-0,01;-0,02;
00:00:04,89;-0,09;-0,01;-0,02;
00:00:04,90;-0,06;-0,01;-0,01;
00:00:04,91;-0,12;-0,01;-0,02;
00:00:04,92;-0,08;-0,01;-0,02;
00:00:04,93;-0,02;-0,01;-0,02;
00:00:04,94;-0,12;-0,01;-0,02;
00:00:04,95;-0,02;-0,01;-0,01;
00:00:04,96;-0,10;-0,01;-0,02;
00:00:04,97;-0,12;-0,01;-0,02;
00:00:04,98;-0,02;-0,01;-0,02;
00:00:04,99;-0,07;-0,01;-0,02;
00:00:05,00;-0,07;-0,01;-0,02;
00:00:05,01;-0,11;-0,01;-0,02;
00:00:05,02;-0,12;-0,01;-0,02;
00:00:05,03;-0,04;-0,01;-0,02;
00:00:05,04;-0,05;-0,01;-0,02;
00:00:05,05;-0,03;-0,01;-0,02;
00:00:05,06;-0,02;-0,01;-0,02;
00:00:05,07;-0,02;-0,01;-0,02;
00:00:05,08;-0,07;-0,01;-0,02;
00:00:05,09;-0,07;-0,01;-0,02;
00:00:05,10;-0,11;-0,01;-0,02;
00:00:05,11;-0,10;-0,01;-0,02;
00:00:05,12;-0,06;-0,01;-0,02;
00:00:05,13;-0,02;-0,01;-0,02;
00:00:05,14;-0,02;-0,01;-0,02;
00:00:05,15;-0,08;-0,01;-0,02;
00:00:05,16;-0,07;-0,01;-0,02;
00:00:05,17;-0,08;-0,01;-0,02;
00:00:05,18;-0,04;-0,01;-0,02;
00:00:05,19;-0,06;-0,01;-0,01;
00:00:05,20;-0,02;-0,01;-0,02;
00:00:05,21;-0,08;-0,01;-0,02;
00:00:05,22;-0,08;-0,01;-0,02;
00:00:05,23;-0,12;-0,01;-0,02;
00:00:05,24;-0,02;-0,01;-0,01;
00:00:05,25;-0,02;-0,01;-0,02;
00:00:05,26;-0,12;-0,01;-0,01;
00:00:05,27;-0,11;-0,01;-0,02;
00:00:05,28;-0,11;-0,01;-0,02;
00:00:05,29;-0,08;-0,01;-0,01;
00:00:05,30;-0,02;-0,01;-0,02;
00:00:05,31;-0,12;-0,01;-0,01;
00:00:05,32;-0,02;-0,01;-0,02;
00:00:05,33;-0,04;-0,01;-0,01;
00:00:05,34;-0,07;-0,01;-0,01;
00:00:05,35;-0,12;-0,01;-0,02;
00:00:05,36;-0,12;-0,01;-0,01;
00:00:05,37;-0,06;-0,01;-0,02;
00:00:05,38;-0,05;-0,01;-0,01;
00:00:05,39;-0,08;-0,01;-0,01;
00:00:05,40;-0,08;-0,01;-0,01;
00:00:05,41;-0,02;-0,01;-0,01;
00:00:05,42;-0,08;-0,01;-0,02;
00:00:05,43;-0,03;-0,01;-0,01;
00:00:05,44;-0,11;-0,01;-0,02;
00:00:05,45;-0,12;-0,01;-0,01;
00:00:05,46;-0,07;-0,01;-0,01;
00:00:05,47;-0,12;-0,01;-0,02;
00:00:05,48;-0,10;-0,01;-0,01;
00:00:05,49;-0,04;-0,01;-0,02;
00:00:05,50;-0,08;-0,01;-0,01;
00:00:05,51;-0,07;-0,01;-0,01;
00:00:05,52;-0,12;-0,01;-0,02;
00:00:05,53;-0,12;-0,01;-0,01;
00:00:05,54;-0,07;-0,01;-0,02;
00:00:05,55;-0,04;-0,01;-0,01;
00:00:05,56;-0,05;-0,01;-0,02;
00:00:05,57;-0,12;-0,01;-0,01;
00:00:05,58;-0,08;-0,01;-0,01;
